t,x,y,z,qw,qx,qy,qz,gripper_trigger
1.44003,-0.0629985,-0.00168964,0.180508,0.50442,-0.504676,-0.466257,0.522941,0
1.445,-0.0629985,-0.00168964,0.180508,0.503987,-0.504403,-0.465881,0.523955,0
1.44997,-0.0629985,-0.00168964,0.180508,0.504322,-0.504105,-0.466204,0.523633,0
1.45501,-0.0629985,-0.00168964,0.180508,0.504322,-0.504105,-0.466204,0.523633,0
1.45998,-0.0629985,-0.00168964,0.180508,0.504322,-0.504105,-0.466204,0.523633,0
1.46503,-0.0629985,-0.00168964,0.180508,0.504322,-0.504105,-0.466204,0.523633,0
1.47002,-0.0629985,-0.00168964,0.180508,0.503926,-0.503881,-0.466459,0.524003,0
1.47497,-0.0629451,-0.0016905,0.180518,0.503926,-0.503881,-0.466459,0.524003,0
1.48003,-0.0629451,-0.0016905,0.180518,0.503926,-0.503881,-0.466459,0.524003,0
1.48504,-0.0629451,-0.0016905,0.180518,0.503926,-0.503881,-0.466459,0.524003,0
1.49001,-0.0629451,-0.0016905,0.180518,0.503926,-0.503881,-0.466459,0.524003,0
1.49497,-0.0629451,-0.0016905,0.180518,0.503926,-0.503881,-0.466459,0.524003,0
1.50004,-0.0628917,-0.00169135,0.180528,0.503926,-0.503881,-0.466459,0.524003,0
1.50501,-0.0628917,-0.00169135,0.180528,0.503926,-0.503881,-0.466459,0.524003,0
1.51003,-0.0628917,-0.00169135,0.180528,0.503591,-0.504179,-0.466136,0.524325,0
1.51497,-0.0628383,-0.00169221,0.180539,0.503926,-0.503881,-0.466459,0.524003,0
1.51999,-0.0628383,-0.00169221,0.180539,0.503926,-0.503881,-0.466459,0.524003,0
1.52504,-0.0628383,-0.00169221,0.180539,0.504224,-0.503534,-0.46615,0.524325,0
1.53003,-0.0627849,-0.00169307,0.180549,0.504224,-0.503534,-0.46615,0.524325,0
1.53502,-0.0627849,-0.00169307,0.180549,0.503827,-0.503311,-0.466404,0.524694,0
1.54002,-0.0627849,-0.00169307,0.180549,0.504224,-0.503534,-0.46615,0.524325,0
1.54503,-0.0627314,-0.00169392,0.180559,0.504224,-0.503534,-0.46615,0.524325,0
1.55003,-0.0627314,-0.00169392,0.180559,0.503827,-0.503311,-0.466404,0.524694,0
1.55497,-0.062678,-0.00169478,0.180569,0.503827,-0.503311,-0.466404,0.524694,0
1.55998,-0.062678,-0.00169478,0.180569,0.503827,-0.503311,-0.466404,0.524694,0
1.56498,-0.0626246,-0.00169564,0.18058,0.503827,-0.503311,-0.466404,0.524694,0
1.56997,-0.0626246,-0.00169564,0.18058,0.503827,-0.503311,-0.466404,0.524694,0
1.57502,-0.0625711,-0.0016965,0.18059,0.503827,-0.503311,-0.466404,0.524694,0
1.57997,-0.0625711,-0.0016965,0.18059,0.503827,-0.503311,-0.466404,0.524694,0
1.58497,-0.0625177,-0.00169735,0.1806,0.503827,-0.503311,-0.466404,0.524694,0
1.58998,-0.0625177,-0.00169735,0.1806,0.503827,-0.503311,-0.466404,0.524694,0
1.59497,-0.0624642,-0.00169821,0.18061,0.503827,-0.503311,-0.466404,0.524694,0
1.59999,-0.0624642,-0.00169821,0.18061,0.503827,-0.503311,-0.466404,0.524694,0
1.60503,-0.0624108,-0.00169907,0.18062,0.503827,-0.503311,-0.466404,0.524694,0
1.61001,-0.0624108,-0.00169907,0.18062,0.50343,-0.503086,-0.466658,0.525064,0
1.61497,-0.0623573,-0.00169992,0.18063,0.50343,-0.503086,-0.466658,0.525064,0
1.62003,-0.0623573,-0.00169992,0.18063,0.50343,-0.503086,-0.466658,0.525064,0
1.62497,-0.0623039,-0.00170078,0.18064,0.50343,-0.503086,-0.466658,0.525064,0
1.62997,-0.0623039,-0.00170078,0.18064,0.50343,-0.503086,-0.466658,0.525064,0
1.63498,-0.0623039,-0.00170078,0.18064,0.50343,-0.503086,-0.466658,0.525064,0
1.64002,-0.0622504,-0.00170164,0.180651,0.50343,-0.503086,-0.466658,0.525064,0
1.64498,-0.0622504,-0.00170164,0.180651,0.503033,-0.502863,-0.466913,0.525433,0
1.64998,-0.0621969,-0.0017025,0.180661,0.503033,-0.502863,-0.466913,0.525433,0
1.65504,-0.0621969,-0.0017025,0.180661,0.502697,-0.503161,-0.466591,0.525754,0
1.65998,-0.0621435,-0.00170335,0.180671,0.503033,-0.502863,-0.466913,0.525433,0
1.66502,-0.0621435,-0.00170335,0.180671,0.503033,-0.502863,-0.466913,0.525433,0
1.66998,-0.0621435,-0.00170335,0.180671,0.503033,-0.502863,-0.466913,0.525433,0
1.67506,-0.06209,-0.00170421,0.180681,0.502697,-0.503161,-0.466591,0.525754,0
1.68003,-0.06209,-0.00170421,0.180681,0.503033,-0.502863,-0.466913,0.525433,0
1.68502,-0.06209,-0.00170421,0.180681,0.503033,-0.502863,-0.466913,0.525433,0
1.69009,-0.0620365,-0.00170507,0.180691,0.503033,-0.502863,-0.466913,0.525433,0
1.69506,-0.0620365,-0.00170507,0.180691,0.503033,-0.502863,-0.466913,0.525433,0
1.7,-0.0620365,-0.00170507,0.180691,0.502636,-0.502639,-0.467167,0.525801,0
1.70507,-0.061983,-0.00170593,0.180701,0.502932,-0.502292,-0.466857,0.526124,0
1.71003,-0.061983,-0.00170593,0.180701,0.502636,-0.502639,-0.467167,0.525801,0
1.71501,-0.061983,-0.00170593,0.180701,0.502636,-0.502639,-0.467167,0.525801,0
1.71997,-0.061983,-0.00170593,0.180701,0.502636,-0.502639,-0.467167,0.525801,0
1.72498,-0.061983,-0.00170593,0.180701,0.502636,-0.502639,-0.467167,0.525801,0
1.73,-0.061983,-0.00170593,0.180701,0.502636,-0.502639,-0.467167,0.525801,0
1.73502,-0.061983,-0.00170593,0.180701,0.502238,-0.502415,-0.467421,0.52617,0
1.73997,-0.0619295,-0.00170679,0.18071,0.502238,-0.502415,-0.467421,0.52617,0
1.74497,-0.0619295,-0.00170679,0.18071,0.502238,-0.502415,-0.467421,0.52617,0
1.75009,-0.0619295,-0.00170679,0.18071,0.502238,-0.502415,-0.467421,0.52617,0
1.75505,-0.0619295,-0.00170679,0.18071,0.502238,-0.502415,-0.467421,0.52617,0
1.76005,-0.0619295,-0.00170679,0.18071,0.502238,-0.502415,-0.467421,0.52617,0
1.76504,-0.0619295,-0.00170679,0.18071,0.502238,-0.502415,-0.467421,0.52617,0
1.77005,-0.061876,-0.00170764,0.18072,0.502238,-0.502415,-0.467421,0.52617,0
1.77505,-0.061876,-0.00170764,0.18072,0.502238,-0.502415,-0.467421,0.52617,0
1.78005,-0.061876,-0.00170764,0.18072,0.502238,-0.502415,-0.467421,0.52617,0
1.78498,-0.061876,-0.00170764,0.18072,0.502238,-0.502415,-0.467421,0.52617,0
1.78998,-0.061876,-0.00170764,0.18072,0.502238,-0.502415,-0.467421,0.52617,0
1.79499,-0.061876,-0.00170764,0.18072,0.501841,-0.50219,-0.467674,0.526539,0
1.8,-0.0618225,-0.0017085,0.18073,0.501841,-0.50219,-0.467674,0.526539,0
1.80504,-0.0618225,-0.0017085,0.18073,0.501841,-0.50219,-0.467674,0.526539,0
1.81002,-0.061769,-0.00170936,0.18074,0.501841,-0.50219,-0.467674,0.526539,0
1.81502,-0.061769,-0.00170936,0.18074,0.501841,-0.50219,-0.467674,0.526539,0
1.82003,-0.061769,-0.00170936,0.18074,0.501841,-0.50219,-0.467674,0.526539,0
1.82497,-0.0617155,-0.00171022,0.18075,0.501443,-0.501965,-0.467927,0.526906,0
1.83001,-0.0617155,-0.00171022,0.18075,0.501443,-0.501965,-0.467927,0.526906,0
1.835,-0.061662,-0.00171108,0.18076,0.501443,-0.501965,-0.467927,0.526906,0
1.84002,-0.061662,-0.00171108,0.18076,0.501841,-0.50219,-0.467674,0.526539,0
1.84505,-0.061662,-0.00171108,0.18076,0.501443,-0.501965,-0.467927,0.526906,0
1.84998,-0.061662,-0.00171108,0.18076,0.501443,-0.501965,-0.467927,0.526906,0
1.855,-0.0616085,-0.00171193,0.18077,0.501443,-0.501965,-0.467927,0.526906,0
1.86002,-0.0616085,-0.00171193,0.18077,0.501443,-0.501965,-0.467927,0.526906,0
1.865,-0.0616085,-0.00171193,0.18077,0.501443,-0.501965,-0.467927,0.526906,0
1.86998,-0.061555,-0.00171279,0.180779,0.501443,-0.501965,-0.467927,0.526906,0
1.87501,-0.061555,-0.00171279,0.180779,0.501443,-0.501965,-0.467927,0.526906,0
1.88002,-0.061555,-0.00171279,0.180779,0.501443,-0.501965,-0.467927,0.526906,0
1.88502,-0.0615015,-0.00171365,0.180789,0.501443,-0.501965,-0.467927,0.526906,0
1.8901,-0.0615015,-0.00171365,0.180789,0.501443,-0.501965,-0.467927,0.526906,0
1.89502,-0.0615015,-0.00171365,0.180789,0.501443,-0.501965,-0.467927,0.526906,0
1.90005,-0.0615015,-0.00171365,0.180789,0.501443,-0.501965,-0.467927,0.526906,0
1.90505,-0.0615015,-0.00171365,0.180789,0.501443,-0.501965,-0.467927,0.526906,0
1.90997,-0.0614479,-0.00171451,0.180799,0.501443,-0.501965,-0.467927,0.526906,0
1.91498,-0.0614479,-0.00171451,0.180799,0.501443,-0.501965,-0.467927,0.526906,0
1.91998,-0.0614479,-0.00171451,0.180799,0.501443,-0.501965,-0.467927,0.526906,0
1.92497,-0.0614479,-0.00171451,0.180799,0.501443,-0.501965,-0.467927,0.526906,0
1.93003,-0.0614479,-0.00171451,0.180799,0.501443,-0.501965,-0.467927,0.526906,0
1.93504,-0.0613944,-0.00171537,0.180809,0.501443,-0.501965,-0.467927,0.526906,0
1.93997,-0.0613944,-0.00171537,0.180809,0.501443,-0.501965,-0.467927,0.526906,0
1.94503,-0.0613944,-0.00171537,0.180809,0.501443,-0.501965,-0.467927,0.526906,0
1.95004,-0.0613944,-0.00171537,0.180809,0.501443,-0.501965,-0.467927,0.526906,0
1.95508,-0.0613944,-0.00171537,0.180809,0.501443,-0.501965,-0.467927,0.526906,0
1.95998,-0.0613409,-0.00171623,0.180818,0.501443,-0.501965,-0.467927,0.526906,0
1.96497,-0.0613409,-0.00171623,0.180818,0.501443,-0.501965,-0.467927,0.526906,0
1.97001,-0.0613409,-0.00171623,0.180818,0.501443,-0.501965,-0.467927,0.526906,0
1.97497,-0.0613409,-0.00171623,0.180818,0.501106,-0.502264,-0.467606,0.527227,0
1.98008,-0.0613409,-0.00171623,0.180818,0.501443,-0.501965,-0.467927,0.526906,0
1.98497,-0.0612873,-0.00171709,0.180828,0.501443,-0.501965,-0.467927,0.526906,0
1.99005,-0.0612873,-0.00171709,0.180828,0.501443,-0.501965,-0.467927,0.526906,0
1.99504,-0.0612873,-0.00171709,0.180828,0.501443,-0.501965,-0.467927,0.526906,0
1.99999,-0.0612338,-0.00171794,0.180838,0.501443,-0.501965,-0.467927,0.526906,0
2.00505,-0.0612338,-0.00171794,0.180838,0.501443,-0.501965,-0.467927,0.526906,0
2.01006,-0.0612338,-0.00171794,0.180838,0.501443,-0.501965,-0.467927,0.526906,0
2.01505,-0.0612338,-0.00171794,0.180838,0.501443,-0.501965,-0.467927,0.526906,0
2.01997,-0.0611802,-0.0017188,0.180847,0.501443,-0.501965,-0.467927,0.526906,0
2.02506,-0.0611802,-0.0017188,0.180847,0.501443,-0.501965,-0.467927,0.526906,0
2.03005,-0.0611802,-0.0017188,0.180847,0.501443,-0.501965,-0.467927,0.526906,0
2.03503,-0.0611267,-0.00171966,0.180857,0.501443,-0.501965,-0.467927,0.526906,0
2.04,-0.0611267,-0.00171966,0.180857,0.501443,-0.501965,-0.467927,0.526906,0
2.04501,-0.0611267,-0.00171966,0.180857,0.501106,-0.502264,-0.467606,0.527227,0
2.05007,-0.0611267,-0.00171966,0.180857,0.501443,-0.501965,-0.467927,0.526906,0
2.05508,-0.0610731,-0.00172052,0.180866,0.501443,-0.501965,-0.467927,0.526906,0
2.06003,-0.0610731,-0.00172052,0.180866,0.501443,-0.501965,-0.467927,0.526906,0
2.06507,-0.0610731,-0.00172052,0.180866,0.501443,-0.501965,-0.467927,0.526906,0
2.07003,-0.0610731,-0.00172052,0.180866,0.501443,-0.501965,-0.467927,0.526906,0
2.07499,-0.0610196,-0.00172138,0.180876,0.500707,-0.502039,-0.46786,0.527595,0
2.07999,-0.0610196,-0.00172138,0.180876,0.501106,-0.502264,-0.467606,0.527227,0
2.08509,-0.0610196,-0.00172138,0.180876,0.501443,-0.501965,-0.467927,0.526906,0
2.09009,-0.060966,-0.00172224,0.180885,0.501044,-0.50174,-0.468181,0.527274,0
2.09509,-0.060966,-0.00172224,0.180885,0.501044,-0.50174,-0.468181,0.527274,0
2.09999,-0.060966,-0.00172224,0.180885,0.501044,-0.50174,-0.468181,0.527274,0
2.10509,-0.0609125,-0.0017231,0.180895,0.501044,-0.50174,-0.468181,0.527274,0
2.10999,-0.0609125,-0.0017231,0.180895,0.500707,-0.502039,-0.46786,0.527595,0
2.11509,-0.0609125,-0.0017231,0.180895,0.501044,-0.50174,-0.468181,0.527274,0
2.11999,-0.0608589,-0.00172396,0.180904,0.500646,-0.501515,-0.468433,0.527642,0
2.12509,-0.0608589,-0.00172396,0.180904,0.500646,-0.501515,-0.468433,0.527642,0
2.13,-0.0608589,-0.00172396,0.180904,0.500646,-0.501515,-0.468433,0.527642,0
2.13505,-0.0608589,-0.00172396,0.180904,0.500646,-0.501515,-0.468433,0.527642,0
2.14007,-0.0608053,-0.00172482,0.180914,0.500646,-0.501515,-0.468433,0.527642,0
2.14503,-0.0608053,-0.00172482,0.180914,0.500248,-0.50129,-0.468686,0.52801,0
2.15003,-0.0608053,-0.00172482,0.180914,0.500248,-0.50129,-0.468686,0.52801,0
2.15505,-0.0607517,-0.00172567,0.180923,0.500248,-0.50129,-0.468686,0.52801,0
2.15997,-0.0606982,-0.00172653,0.180933,0.500248,-0.50129,-0.468686,0.52801,0
2.16497,-0.0606982,-0.00172653,0.180933,0.49991,-0.501589,-0.468366,0.528329,0
2.17005,-0.0606446,-0.00172739,0.180942,0.500248,-0.50129,-0.468686,0.52801,0
2.17498,-0.0606446,-0.00172739,0.180942,0.499849,-0.501064,-0.468939,0.528377,0
2.17998,-0.060591,-0.00172825,0.180952,0.499849,-0.501064,-0.468939,0.528377,0
2.18499,-0.060591,-0.00172825,0.180952,0.499849,-0.501064,-0.468939,0.528377,0
2.19,-0.0605374,-0.00172911,0.180961,0.499849,-0.501064,-0.468939,0.528377,0
2.19503,-0.0604838,-0.00172997,0.18097,0.499849,-0.501064,-0.468939,0.528377,0
2.20003,-0.0604838,-0.00172997,0.18097,0.499849,-0.501064,-0.468939,0.528377,0
2.20498,-0.0604302,-0.00173083,0.18098,0.499849,-0.501064,-0.468939,0.528377,0
2.21001,-0.0604302,-0.00173083,0.18098,0.499849,-0.501064,-0.468939,0.528377,0
2.21505,-0.0603766,-0.00173169,0.180989,0.499849,-0.501064,-0.468939,0.528377,0
2.21998,-0.0603766,-0.00173169,0.180989,0.499849,-0.501064,-0.468939,0.528377,0
2.22502,-0.060323,-0.00173255,0.180998,0.49945,-0.500838,-0.469191,0.528744,0
2.23013,-0.060323,-0.00173255,0.180998,0.49945,-0.500838,-0.469191,0.528744,0
2.23499,-0.0602694,-0.00173341,0.181007,0.499511,-0.501364,-0.468619,0.528696,0
2.24009,-0.0602694,-0.00173341,0.181007,0.49945,-0.500838,-0.469191,0.528744,0
2.24509,-0.0602158,-0.00173427,0.181017,0.49945,-0.500838,-0.469191,0.528744,0
2.24996,-0.0602158,-0.00173427,0.181017,0.49945,-0.500838,-0.469191,0.528744,0
2.25504,-0.0601621,-0.00173513,0.181026,0.49945,-0.500838,-0.469191,0.528744,0
2.26003,-0.0601621,-0.00173513,0.181026,0.49945,-0.500838,-0.469191,0.528744,0
2.26499,-0.0601085,-0.00173599,0.181035,0.49945,-0.500838,-0.469191,0.528744,0
2.27009,-0.0601085,-0.00173599,0.181035,0.49945,-0.500838,-0.469191,0.528744,0
2.27499,-0.0600549,-0.00173685,0.181044,0.49945,-0.500838,-0.469191,0.528744,0
2.28009,-0.0600013,-0.00173771,0.181053,0.499112,-0.501138,-0.468871,0.529063,0
2.28496,-0.0600013,-0.00173771,0.181053,0.49945,-0.500838,-0.469191,0.528744,0
2.29008,-0.0599476,-0.00173857,0.181062,0.49945,-0.500838,-0.469191,0.528744,0
2.29503,-0.0599476,-0.00173857,0.181062,0.49945,-0.500838,-0.469191,0.528744,0
2.30009,-0.059894,-0.00173943,0.181072,0.49945,-0.500838,-0.469191,0.528744,0
2.30508,-0.059894,-0.00173943,0.181072,0.49945,-0.500838,-0.469191,0.528744,0
2.31007,-0.0598404,-0.00174029,0.181081,0.49945,-0.500838,-0.469191,0.528744,0
2.31508,-0.0598404,-0.00174029,0.181081,0.49945,-0.500838,-0.469191,0.528744,0
2.32007,-0.0598404,-0.00174029,0.181081,0.49945,-0.500838,-0.469191,0.528744,0
2.32505,-0.0597867,-0.00174115,0.18109,0.49945,-0.500838,-0.469191,0.528744,0
2.3301,-0.0597867,-0.00174115,0.18109,0.499112,-0.501138,-0.468871,0.529063,0
2.33507,-0.0597867,-0.00174115,0.18109,0.49945,-0.500838,-0.469191,0.528744,0
2.34007,-0.0597331,-0.00174201,0.181099,0.499112,-0.501138,-0.468871,0.529063,0
2.34506,-0.0597331,-0.00174201,0.181099,0.499051,-0.500612,-0.469444,0.529111,0
2.35005,-0.0597331,-0.00174201,0.181099,0.49945,-0.500838,-0.469191,0.528744,0
2.35497,-0.0597331,-0.00174201,0.181099,0.499051,-0.500612,-0.469444,0.529111,0
2.36003,-0.0596794,-0.00174287,0.181108,0.499051,-0.500612,-0.469444,0.529111,0
2.36498,-0.0596794,-0.00174287,0.181108,0.499051,-0.500612,-0.469444,0.529111,0
2.37003,-0.0596794,-0.00174287,0.181108,0.499051,-0.500612,-0.469444,0.529111,0
2.37508,-0.0596794,-0.00174287,0.181108,0.499051,-0.500612,-0.469444,0.529111,0
2.38009,-0.0596794,-0.00174287,0.181108,0.499051,-0.500612,-0.469444,0.529111,0
2.38509,-0.0596258,-0.00174373,0.181117,0.498313,-0.500687,-0.469376,0.529796,0
2.39006,-0.0596258,-0.00174373,0.181117,0.498651,-0.500386,-0.469696,0.529477,0
2.39505,-0.0596258,-0.00174373,0.181117,0.498651,-0.500386,-0.469696,0.529477,0
2.40009,-0.0595721,-0.00174459,0.181126,0.498651,-0.500386,-0.469696,0.529477,0
2.40508,-0.0595721,-0.00174459,0.181126,0.498651,-0.500386,-0.469696,0.529477,0
2.41008,-0.0595721,-0.00174459,0.181126,0.498651,-0.500386,-0.469696,0.529477,0
2.41507,-0.0595184,-0.00174546,0.181135,0.498651,-0.500386,-0.469696,0.529477,0
2.42003,-0.0595184,-0.00174546,0.181135,0.498313,-0.500687,-0.469376,0.529796,0
2.42507,-0.0594648,-0.00174632,0.181144,0.498651,-0.500386,-0.469696,0.529477,0
2.43008,-0.0594648,-0.00174632,0.181144,0.498252,-0.50016,-0.469948,0.529843,0
2.43508,-0.0594111,-0.00174718,0.181152,0.498252,-0.50016,-0.469948,0.529843,0
2.44007,-0.0594111,-0.00174718,0.181152,0.498252,-0.50016,-0.469948,0.529843,0
2.44502,-0.0593574,-0.00174804,0.181161,0.497913,-0.50046,-0.469628,0.530162,0
2.45,-0.0593037,-0.0017489,0.18117,0.497913,-0.50046,-0.469628,0.530162,0
2.45507,-0.0593037,-0.0017489,0.18117,0.497913,-0.50046,-0.469628,0.530162,0
2.46003,-0.0592501,-0.00174976,0.181179,0.498252,-0.50016,-0.469948,0.529843,0
2.46508,-0.0592501,-0.00174976,0.181179,0.497913,-0.50046,-0.469628,0.530162,0
2.47008,-0.0591964,-0.00175062,0.181188,0.498252,-0.50016,-0.469948,0.529843,0
2.47507,-0.0591427,-0.00175148,0.181197,0.497513,-0.500234,-0.46988,0.530528,0
2.48009,-0.0591427,-0.00175148,0.181197,0.497852,-0.499933,-0.470199,0.53021,0
2.48508,-0.0591427,-0.00175148,0.181197,0.497852,-0.499933,-0.470199,0.53021,0
2.49009,-0.059089,-0.00175234,0.181205,0.497852,-0.499933,-0.470199,0.53021,0
2.49508,-0.059089,-0.00175234,0.181205,0.497852,-0.499933,-0.470199,0.53021,0
2.50008,-0.059089,-0.00175234,0.181205,0.497852,-0.499933,-0.470199,0.53021,0
2.50509,-0.0590353,-0.0017532,0.181214,0.497852,-0.499933,-0.470199,0.53021,0
2.51008,-0.0590353,-0.0017532,0.181214,0.497513,-0.500234,-0.46988,0.530528,0
2.51498,-0.0590353,-0.0017532,0.181214,0.497513,-0.500234,-0.46988,0.530528,0
2.52001,-0.0589816,-0.00175406,0.181223,0.497852,-0.499933,-0.470199,0.53021,0
2.52498,-0.0589816,-0.00175406,0.181223,0.497852,-0.499933,-0.470199,0.53021,0
2.53007,-0.0589279,-0.00175493,0.181232,0.497852,-0.499933,-0.470199,0.53021,0
2.53507,-0.0589279,-0.00175493,0.181232,0.497852,-0.499933,-0.470199,0.53021,0
2.54,-0.0588742,-0.00175579,0.18124,0.497852,-0.499933,-0.470199,0.53021,0
2.54503,-0.0588742,-0.00175579,0.18124,0.497852,-0.499933,-0.470199,0.53021,0
2.55006,-0.0588205,-0.00175665,0.181249,0.497852,-0.499933,-0.470199,0.53021,0
2.55502,-0.0587668,-0.00175751,0.181258,0.497513,-0.500234,-0.46988,0.530528,0
2.56005,-0.0587561,-0.00175768,0.181204,0.497946,-0.499824,-0.470099,0.530313,0
2.56507,-0.0587024,-0.00175854,0.181213,0.497946,-0.499824,-0.470099,0.530313,0
2.57003,-0.0586487,-0.0017594,0.181221,0.497607,-0.500124,-0.46978,0.530632,0
2.57498,-0.0586487,-0.0017594,0.181221,0.497607,-0.500124,-0.46978,0.530632,0
2.58003,-0.0585949,-0.00176027,0.18123,0.497946,-0.499824,-0.470099,0.530313,0
2.58497,-0.0585949,-0.00176027,0.18123,0.497607,-0.500124,-0.46978,0.530632,0
2.59003,-0.0585412,-0.00176113,0.181239,0.497607,-0.500124,-0.46978,0.530632,0
2.59503,-0.0585412,-0.00176113,0.181239,0.497607,-0.500124,-0.46978,0.530632,0
2.60007,-0.0584875,-0.00176199,0.181247,0.497607,-0.500124,-0.46978,0.530632,0
2.605,-0.0584337,-0.00176285,0.181256,0.497607,-0.500124,-0.46978,0.530632,0
2.61002,-0.0584337,-0.00176285,0.181256,0.497607,-0.500124,-0.46978,0.530632,0
2.61502,-0.0584337,-0.00176285,0.181256,0.497607,-0.500124,-0.46978,0.530632,0
2.62002,-0.05838,-0.00176371,0.181264,0.497607,-0.500124,-0.46978,0.530632,0
2.62503,-0.0583263,-0.00176458,0.181273,0.497607,-0.500124,-0.46978,0.530632,0
2.63009,-0.0583263,-0.00176458,0.181273,0.497207,-0.499897,-0.470031,0.530997,0
2.63507,-0.0582725,-0.00176544,0.181281,0.497207,-0.499897,-0.470031,0.530997,0
2.6401,-0.0582725,-0.00176544,0.181281,0.497207,-0.499897,-0.470031,0.530997,0
2.64503,-0.0582188,-0.0017663,0.181289,0.497207,-0.499897,-0.470031,0.530997,0
2.65002,-0.0582188,-0.0017663,0.181289,0.497207,-0.499897,-0.470031,0.530997,0
2.65508,-0.0582188,-0.0017663,0.181289,0.497607,-0.500124,-0.46978,0.530632,0
2.66008,-0.058165,-0.00176716,0.181298,0.497207,-0.499897,-0.470031,0.530997,0
2.66508,-0.058165,-0.00176716,0.181298,0.497207,-0.499897,-0.470031,0.530997,0
2.67007,-0.0581113,-0.00176802,0.181306,0.497207,-0.499897,-0.470031,0.530997,0
2.67497,-0.0581113,-0.00176802,0.181306,0.497207,-0.499897,-0.470031,0.530997,0
2.68003,-0.0581113,-0.00176802,0.181306,0.497207,-0.499897,-0.470031,0.530997,0
2.68507,-0.0580575,-0.00176889,0.181315,0.497207,-0.499897,-0.470031,0.530997,0
2.69001,-0.0580575,-0.00176889,0.181315,0.497207,-0.499897,-0.470031,0.530997,0
2.69511,-0.0580575,-0.00176889,0.181315,0.497207,-0.499897,-0.470031,0.530997,0
2.70009,-0.0580575,-0.00176889,0.181315,0.497207,-0.499897,-0.470031,0.530997,0
2.70501,-0.0580575,-0.00176889,0.181315,0.497207,-0.499897,-0.470031,0.530997,0
2.71008,-0.0580037,-0.00176975,0.181323,0.497207,-0.499897,-0.470031,0.530997,0
2.7151,-0.0580037,-0.00176975,0.181323,0.497207,-0.499897,-0.470031,0.530997,0
2.72003,-0.0580037,-0.00176975,0.181323,0.497207,-0.499897,-0.470031,0.530997,0
2.72507,-0.0580037,-0.00176975,0.181323,0.497207,-0.499897,-0.470031,0.530997,0
2.73003,-0.0580037,-0.00176975,0.181323,0.497207,-0.499897,-0.470031,0.530997,0
2.73509,-0.05795,-0.00177061,0.181331,0.496807,-0.499671,-0.470283,0.531363,0
2.74005,-0.05795,-0.00177061,0.181331,0.496807,-0.499671,-0.470283,0.531363,0
2.74509,-0.0578962,-0.00177147,0.18134,0.496807,-0.499671,-0.470283,0.531363,0
2.75009,-0.0578962,-0.00177147,0.18134,0.496807,-0.499671,-0.470283,0.531363,0
2.75499,-0.0578424,-0.00177233,0.181348,0.496807,-0.499671,-0.470283,0.531363,0
2.75996,-0.0578424,-0.00177233,0.181348,0.496512,-0.500014,-0.470596,0.531037,0
2.76508,-0.0578424,-0.00177233,0.181348,0.496406,-0.499443,-0.470534,0.531728,0
2.77008,-0.0577887,-0.0017732,0.181356,0.496406,-0.499443,-0.470534,0.531728,0
2.77503,-0.0577887,-0.0017732,0.181356,0.496406,-0.499443,-0.470534,0.531728,0
2.78004,-0.0577349,-0.00177406,0.181364,0.496406,-0.499443,-0.470534,0.531728,0
2.78497,-0.0577349,-0.00177406,0.181364,0.496406,-0.499443,-0.470534,0.531728,0
2.79004,-0.0576811,-0.00177492,0.181372,0.496406,-0.499443,-0.470534,0.531728,0
2.79509,-0.0576811,-0.00177492,0.181372,0.496406,-0.499443,-0.470534,0.531728,0
2.79997,-0.0576273,-0.00177579,0.181381,0.496406,-0.499443,-0.470534,0.531728,0
2.80506,-0.0576273,-0.00177579,0.181381,0.496406,-0.499443,-0.470534,0.531728,0
2.80996,-0.0576273,-0.00177579,0.181381,0.496406,-0.499443,-0.470534,0.531728,0
2.81499,-0.0575735,-0.00177665,0.181389,0.496005,-0.499216,-0.470786,0.532093,0
2.82003,-0.0575735,-0.00177665,0.181389,0.495711,-0.499559,-0.471099,0.531768,0
2.82508,-0.0575197,-0.00177751,0.181397,0.496005,-0.499216,-0.470786,0.532093,0
2.83005,-0.0574659,-0.00177837,0.181405,0.496005,-0.499216,-0.470786,0.532093,0
2.83499,-0.0574659,-0.00177837,0.181405,0.495711,-0.499559,-0.471099,0.531768,0
